DONE32d1fbd42cc406f8f2e3029b5873dd8efaa50b7f3ca573a882c9faf290f8b
,R0003,R0013,R0027,R0028,R0059,R0064,R0090,R0002,R0004
NA20341,1.0222212000000002,1.5382378224000006,1.2696771049763207,4.327927325982405,1.17,1.4614101607369896,1.0335622805857996,0.9993426511484848,0.9921783693978741
NA20126,0.9199990800000001,1.9124037792000004,0.9257941062675119,6.416223239088201,1.0,1.5013645689142585,0.9938049660984368,0.9990667747258142,0.9973178932925806
NA20278,1.0222212000000002,2.335045014403201,0.966810966080344,6.863525659184637,1.2987,1.0193761549460967,1.1125120376352688,0.9972541766878267,1.003147803962527
NA20364,0.9199990800000001,1.9655261064000007,1.2121327585663841,4.3426750546660875,1.0,1.0764136709808265,1.0596340300982692,0.9981650755360973,0.9990052570850823
NA19918,0.9199990800000001,1.6766792264160009,1.2678787525283832,5.804718177578238,1.2987,1.0661961924084387,1.5806654011116017,0.9988344397935757,0.9902903064512106
NA20127,0.9199990800000001,2.9305886052326406,1.134388097308905,6.031032939927739,1.2987,1.2442498298394389,1.185331375455715,0.9992446114496903,1.0064732414483601
NA19828,1.010988,2.9305886052326406,1.139998411015422,4.345216672541189,1.0,1.1071315832534938,1.065630116026108,0.9983816209899534,1.0084161684808064
NA20522,0.9199990800000001,3.194341579703578,0.8283363232700937,6.790519715641605,0.9657000000000001,0.9599563155021374,1.220246431672334,0.9983923736179143,1.0123132919683375
NA20757,0.9199990800000001,2.3566658015736013,0.9744474537530377,5.3827197122271775,1.11,1.2340983754606503,1.0409279569577485,0.9990598911794502,1.0049215914402228
NA20783,1.0454535,2.0853515992320006,0.9269146610529586,8.746818081639015,1.11,1.1411758794385387,1.1668600296711285,0.9982982995369182,0.9949272003277687
NA20803,1.010988,1.844347149057601,0.5294241046921044,6.43069070770452,1.11,1.1213167893705238,1.0779977582072984,0.9972064691891864,0.9911442056013182
NA20828,0.9199990800000001,2.545199065699489,0.7882418666578378,7.252178015164846,1.2987,1.5933065196919531,1.1158920265770005,0.9985021029692923,0.9985819563753626
NA19044,1.0222212000000002,2.1227681949120005,1.0093173149568795,5.870269901546218,1.11,1.127716153410601,1.175215189131001,1.0011470173217767,0.9916351814230984
NA19360,0.9199990800000001,1.3985136000000002,1.1098696038529594,6.054372148739846,1.2987,1.084342455202501,1.5422224652979846,1.0002381193459118,1.0098626080839688
NA19372,0.9199990800000001,2.1227681949120005,0.9694315722906454,4.219010887502241,1.11,1.2537709638278924,0.8516831144971627,0.9991955997035216,0.9905732827173164
NA19394,1.1233199999999999,2.335045014403201,0.9231413794308935,4.771539876895605,1.11,1.2960935727494156,1.005874419639541,1.0002201032191598,0.9982966922779498
NA19451,0.828828,2.1227681949120005,1.0280743881843886,4.017397071506277,1.0,1.1766956575822076,0.9969037045690863,0.9989528786146087,0.9962261887914793
NA19457,0.9199990800000001,1.1772000000000002,1.1922353814645303,4.739644717021676,1.2987,1.193350426889525,1.2547357915568098,0.999162019302095,0.9988910952897354
NA18160,0.7999992000000001,1.844347149057601,1.0058816477764458,6.084218083128211,1.2987,1.162565687484924,1.2455707397635158,0.999373183531573,0.9986493829053511
NA18682,0.9199990800000001,2.1620787170400004,1.153075975593168,4.637758385020026,1.2987,1.0147537643618407,1.0481734052273541,1.0007538469999302,1.002789593695548
NA18685,0.7999992000000001,2.1620787170400004,0.722778969278054,7.326264559126862,1.17,1.1235414912583028,1.066871304749679,0.9988497420544082,1.002297876079755
NA18689,0.9199990800000001,2.4446017728,1.129879173853246,6.582447941713264,1.2987,1.1454637354557267,1.2212220270695493,0.9965615052096457,1.0134323137271022
NA20505,0.9199990800000001,2.545199065699489,1.1395869470615503,7.4159075426118735,1.2987,1.149004354143173,0.938769875660963,0.9981937632126081,0.9872768326501203
NA20508,0.9199990800000001,2.1620787170400004,0.8597627263302823,6.4443752895908695,1.0,1.268774691453884,0.8710343072999289,0.998046191174249,0.9949414079896318
NA20509,1.010988,1.707728841720001,1.2453902243250683,5.25818014993628,0.9657000000000001,1.1902437082103634,1.2221481949277224,0.9992316932988566,0.996060161608853
NA20510,0.9107999999999999,2.523066899910798,1.1753752060866933,7.4056096934746245,1.0179,1.2141291460842638,1.3929217137283967,0.9975663561245607,0.9965345884469026
NA20512,0.9199990800000001,2.2929721312608007,1.3238992506124272,7.423589352974105,0.9657000000000001,1.3599496291274362,1.2886154722623362,1.0001299294400987,1.00010476748773
NA20516,0.9199990800000001,2.123122343760001,1.1621110986532803,7.642504717525014,1.0,1.2903194366280133,1.161183681439825,0.9983589280336147,0.9934595822519922
NA20517,0.9199990800000001,1.5382378224000006,0.7919612806134874,6.285279907678241,1.11,1.1918475847450678,1.0844759322496125,0.9970074366709729,0.9875590366939287
NA20519,0.8791200000000001,2.545199065699489,1.2882907147594593,6.535538451701116,1.11,1.143247974493327,1.1718990188452356,0.9993038844009628,0.9911158890158686
NA20520,1.14885,2.335045014403201,1.2152406549768253,7.389345630250149,1.0,1.2783924396727315,0.7925470953310632,0.9974979154447514,1.0067656442620647
NA20521,1.010988,2.142243132480001,0.9703861695636742,4.521044751037448,1.11,1.352451159994403,1.7137684353730558,0.9963587156132758,1.0052279080693345
NA20524,0.7999992000000001,2.545199065699489,0.7145481870161687,6.135335945296343,1.0,1.1530017516326292,1.1252377703556344,0.9993126413392703,0.9891356480401439
NA20525,0.9199990800000001,1.844347149057601,1.0293417826156517,7.2746773042052135,1.0,1.2067618575764711,0.8346749133150442,0.9970438480474278,0.9918051920142912
NA20527,0.9199990800000001,1.4241744000000003,0.880472216668223,7.497639168697089,1.11,1.052254025761817,1.1517123459626675,0.9991547863944168,0.9948798230225516
NA20528,0.8791200000000001,2.523066899910798,0.7305251581264622,8.14103237021989,1.11,0.8992234809758157,1.308064071040631,0.9966856845094046,0.98401956401349
NA20529,1.0454535,2.545199065699489,0.6153908303423036,5.777378500997168,1.11,1.470038082516569,1.2567290634074038,0.9977751686143623,0.9877470858362255
NA20531,0.9199990800000001,2.545199065699489,0.5744207337513418,8.934507967959231,0.9657000000000001,1.127716153410601,0.7974938667287971,0.9974801501650776,0.9867551946990349
NA20534,0.9768000000000001,2.523066899910798,1.0781739649390358,7.773813838981963,1.129869,1.0017781205341456,1.1938989954264703,1.0014581520714159,0.9806515316535394
NA20535,0.828828,2.314740275147521,1.4612910554387388,6.929621664505754,0.9657000000000001,1.34763542600303,1.1377318616915713,0.9980454126985234,1.0149245756213647
NA20538,1.0454535,2.523066899910798,0.8234279623774992,8.38527803931388,1.11,1.0740100450904901,1.1575095094003345,0.9954529293711004,0.9840664044595309
NA20539,0.7999992000000001,1.6766792264160009,1.118413968875319,6.572666704044329,1.0,1.3589584688416985,1.0717900729996903,0.9977463433061247,1.0046584369370108
NA20540,1.0454535,2.335045014403201,0.7999608850659541,8.2502323833663,1.11,1.6638539261611875,0.9403186264289248,0.9992015988919117,0.9867645689179121
NA20542,0.9199990800000001,2.1227681949120005,0.9204527126872851,4.435354584998918,1.0,1.1815117380412665,0.8583132533406974,0.9984230147500464,0.9971944230077977
NA20543,0.9199990800000001,1.5667237080000007,0.9996267408211186,8.408127987256579,1.11,1.4397814380374252,1.178162887505142,0.9974466553440162,1.0008146176208501
NA20544,0.9199990800000001,2.335045014403201,1.0556611894838972,6.927647486204683,1.11,1.161541863765365,1.2362007066730418,0.9970479658470235,1.0009576012075396
NA20581,0.9199990800000001,1.844347149057601,0.9454756619020896,6.875492777886956,1.11,1.3619566579286253,0.9978920762927692,0.9976340033927242,1.0053322762484087
NA20582,1.0454535,2.9577236849107207,0.9785492157873901,7.060919601022329,1.2987,1.0435188755564013,0.9387108086835149,0.998487804521555,0.9940463635528531
NA20585,0.94185,2.1422431324800004,0.4765520221423366,6.490917928708455,1.17,1.1297727786143894,0.8491389784299851,0.9991553768950701,0.9888718807377448
NA20586,0.9199990800000001,3.194341579703578,1.2163018682872822,6.878013480081019,1.11,1.2213180921755271,0.9285274967190718,0.995747149092553,0.9803900267632746
NA20589,1.0222212000000002,2.545199065699489,0.938519635283836,6.15144914006401,1.11,1.3377270808876809,1.2264795560377404,0.9976359687336468,0.98817052497374
NA20752,0.8791200000000001,1.5667237080000007,1.6257142253859835,6.070520590799164,0.87,1.2816894531941336,0.7501009882073633,0.9977477201970285,1.0052566278409278
NA20753,1.010988,2.1227681949120005,0.9843747230533388,7.862301977215695,1.0,1.4135626066846383,1.247037496292571,0.9996020482038296,0.9973653767278144
NA20754,1.010988,2.314740275147521,0.95559311947096,5.455653181068833,1.0,1.4030328333781938,0.8087928074923758,0.9979692846980016,1.0011482787678132
NA20755,0.9199990800000001,1.7077288417200007,1.3963961061304815,6.2881207494957625,1.0,1.3267323346454776,1.0142421660310046,0.9966543292709904,0.9959178746179673
NA20756,0.9199990800000001,2.314740275147521,1.219845356291351,7.783224839116011,1.0,1.3188919121615639,1.17490231875381,0.9978521798737022,1.0063869803236087
NA20758,1.010988,1.6920616046400008,0.8775326239919516,8.985115761988942,1.129869,1.1527800414268297,0.8552523197342181,0.9971547952888354,0.9906204549402011
NA20760,0.8888880000000002,1.6920616046400008,1.0495698562080242,6.825268234606443,1.11,1.0682393878907785,1.4149086344532407,0.9973716102808988,0.9908516233791694
NA20761,0.9199990800000001,1.6696620000000002,0.921752024510885,4.51193110814073,1.11,1.358228600628728,1.168349619504805,0.9984929667168485,0.9984107841430283
NA20765,1.010988,1.9474937568000006,0.9493859099517837,7.798818051178974,1.2987,1.2867428848061637,1.0773189157507843,0.9953436445932824,1.0001190550864945
NA20766,1.010988,2.335045014403201,0.7762355185643668,7.141892090958759,1.0,1.688323838358965,1.0307977006257072,0.9989829974979388,0.9982444028666799
NA20768,0.9199990800000001,3.481832321876901,1.7503892853910819,6.219553167515823,1.11,1.0832840365909542,1.1567528624801646,1.0000176481557268,1.0063869803236087
NA20769,0.7999992000000001,1.5384944520000006,0.9327226401385351,7.183904079589893,1.11,1.1750908378218017,0.8175739860792014,0.9986201129208919,1.0098145195715684
NA20770,0.8791200000000001,1.6920616046400008,0.7907976996515806,8.341901632070366,1.11,1.7289542635524473,0.9430874895332806,0.997537187710752,1.0032242367053792
NA20772,1.14885,2.314740275147521,0.7365017859038404,6.488919099785388,0.9657000000000001,1.3222623191706422,1.058342013265772,0.9980327475825966,0.9871404991335774
NA20773,1.010988,2.1620787170400004,1.1162414182342726,8.914248312703085,1.11,1.134356146121883,1.1963655436601541,0.9973175841240816,0.9934832268714197
NA20774,0.7999992000000001,1.6920616046400008,1.3717722975005833,6.180144316495259,1.2987,1.1259118075651444,1.2568406686104623,0.9985163616811297,1.0057402222991436
NA20775,0.9199990800000001,3.481832321876901,1.4092168234013474,7.933621842756474,1.0,1.2224276020545626,0.8924188509535578,0.9984026571123225,1.0065259618974836
NA20778,0.8791200000000001,1.844347149057601,1.6178371637014275,6.228777930802309,1.11,1.2325710093558244,1.0289538722613096,1.0003078233678926,1.0041371042858795
NA20785,0.9199990800000001,1.6920616046400008,1.530422711223934,7.505339321894882,1.11,1.3121602878418908,1.1834555853090223,0.99893885341465,0.9919941191411179
NA20786,0.9199990800000001,2.336173055472961,0.9126679693897295,7.139349587544392,1.11,1.1304787818527684,1.171460152221006,0.9980749852222165,0.9978641841076314
NA20787,0.9199990800000001,1.844347149057601,0.8407984037652863,7.25912430683834,1.11,1.092806313685887,0.9610416876807474,0.9972720376700758,0.984202313414284
NA20792,0.9199990800000001,1.5243798240000006,0.993543322718299,6.893663468134969,0.9657000000000001,1.0758306816286307,1.1385251719823344,1.0002619763098013,1.0132826408279803
NA20795,0.7999992000000001,1.6920616046400008,0.9118543359395302,8.635558770791839,1.0,1.5069474207548033,0.6680679232231963,0.9986361708614132,1.0002428864921487
NA20796,1.035,2.123614931328001,1.6556664386967683,9.18662812225791,0.9657000000000001,1.1523939582892735,0.8184091925816527,0.9983138231961721,1.0000476201338027
NA20797,0.9199990800000001,1.6766792264160009,1.203148827550245,7.413939956296098,1.2987,1.1324364664899842,1.2357071344935213,0.9991679643337963,1.004113196066055
NA20799,0.9199990800000001,2.3566658015736013,0.854783616579833,7.649753032449808,1.129869,1.224577661331816,1.264515447676081,0.997508419153103,0.9999619055256129
NA20800,1.0222212000000002,1.6920616046400008,0.8581532824004298,6.119207149488345,1.17,1.2142752954618488,1.12917047304935,0.9972869569713555,1.0048976645419814
NA20801,0.9107999999999999,2.143278032544001,1.1243927050094424,4.67567813469238,1.11,1.1165651968453498,1.1354417715145224,0.9994284873755904,1.0037040430747264
NA20802,1.0454535,2.314740275147521,1.4047216613540532,6.089885798554573,1.0,1.2346692065837264,0.9271380595291235,0.9956731578710818,0.9996952844352209
NA20804,1.0454535,2.335045014403201,1.6335170334582318,7.214835434089263,1.0,1.4675272261662713,1.1492914356725878,1.0000487216868628,0.9976741390160033
NA20805,0.828828,1.7077288417200007,0.6117715543938324,5.48378302110981,1.0,1.4697135840522968,0.934392517557827,0.9987622865998497,0.991942159849983
NA20806,0.7999992000000001,1.844347149057601,0.7681884705861546,6.539645579475598,0.87,1.1270702987761994,0.7763748849622906,0.9971969459128794,1.0052805632861872
NA20807,0.7999992000000001,1.6920616046400008,0.961039206181117,5.022681871765261,1.11,1.3170357872640504,1.1378041533436782,0.9981690981494573,0.9952494198706464
NA20808,1.14885,3.481832321876901,0.7647618989711251,9.142364430188172,1.0,1.2693718264038165,1.3239125707698196,0.9986741497171544,0.9900356761377727
NA20809,0.9199990800000001,2.523066899910798,1.0803717372836315,7.343972455327561,1.11,1.0565817847521617,0.9793341406621019,0.9974542559164881,0.9972656451768023
NA20810,0.9199990800000001,3.194341579703578,1.1637946706801483,6.1239324059744344,0.9657000000000001,1.0627046761948007,1.4727255696634722,0.9955428327846795,1.0004858319781453
NA20811,0.8791200000000001,2.162078717040001,0.8582308583136925,7.786702919742466,1.2987,1.4424118286474086,0.9251276198156305,0.9957840023765068,0.9927454919034738
NA20812,0.9199990800000001,2.1227681949120005,1.2477253790188285,5.453197460773712,0.87,1.4033472569558638,1.357460745699213,0.9989216418464838,0.9987674302388705
NA20813,1.0454535,2.545199065699489,0.5575269924151462,7.565664396373429,1.11,0.955392424539373,0.9138597883124149,0.9973626339767997,0.9858393191320763
NA20815,0.7999992000000001,2.545199065699489,1.0970509698607107,6.552130357400051,1.2987,1.1783359750972193,1.0107084659406744,1.0014008803174004,1.003749873247628
NA20816,1.0454535,1.844347149057601,0.5492362246948761,8.008467331839084,1.0,1.3772951989305398,0.930931916515823,0.9990974545393879,0.9937907873317722
NA20818,0.9199990800000001,1.844347149057601,0.7064317867541824,7.7091120203961845,1.11,1.501928860600384,0.8703806918210049,0.9983075038896719,1.0120578163358258
NA20819,1.0454535,1.6615740081600008,0.7647929142727885,6.576279921686493,1.11,1.2631166524921758,1.152958353421118,1.0002322119570235,0.9966532329518312
NA19027,1.1233199999999999,1.9655261064000007,1.1370960370789969,3.452349835751518,1.2987,1.0694701361220535,1.1420520993049497,0.9993890646970159,0.9962451670811434
NA19028,0.9199990800000001,2.335045014403201,1.4661650805583635,5.325929991397411,1.11,1.0573859044469993,1.301713823782447,1.0007131121436499,1.0003381521605563
NA19031,0.9199990800000001,1.6920616046400008,0.8283292901460438,4.782222611281688,1.2987,1.1954067258143641,1.4670642737631165,1.0005598026310407,0.9785197582143467
NA19035,0.9199990800000001,2.1422431324800004,1.3187309593077559,4.836226156538343,1.0,1.0275311641856655,1.0678783868068145,0.9994186620424275,0.9890650262761008
NA19041,1.0222212000000002,1.9474937568000004,1.0784137594511698,5.844207633455204,1.11,1.1481419082673001,1.1792849159206262,0.9995391732132956,1.0077201276942493
NA19307,0.9199990800000001,1.6920616046400008,0.9860319649966367,5.454168514927398,1.11,1.3050982731801486,1.002969039492005,0.9989174164168756,0.9982681713488748
NA19308,0.9199990800000001,2.1422431324800004,0.8713690432508235,5.764800753897753,1.0,1.2913840927427287,1.1829481920207259,0.9972433166489756,0.9824463915846217
NA19309,0.9199990800000001,1.4112273600000005,1.177247678248422,4.694931087615812,1.11,1.1678613886452827,1.2626294753985616,1.0008126330074312,1.014581487624641
NA19311,1.1233199999999999,1.9655261064000007,1.0556818526060205,3.9098627943843582,1.11,1.2517649302857676,0.8780216557064447,0.9977162916388447,0.9876295509264768
NA19317,0.9199990800000001,2.335045014403201,1.265994684721017,3.917727689981624,1.0,1.2344382792647421,1.0978407438944333,0.999777768697035,0.9942073226296665
NA19318,0.9199990800000001,1.7077288417200007,1.2543533167782204,3.945087809414587,1.17,1.2638011315385151,0.9642648647524587,0.9995246250265041,0.9962309308394239
NA19319,0.9199990800000001,1.7392423680000002,1.0328634417904181,5.4842635177792,1.0,1.1572534888966726,1.1661383124973332,1.0006810388016867,0.991257489946087
NA19334,1.010988,2.1620787170400004,1.1785775552351656,6.381874735733084,1.2987,0.9786011087482527,0.9320733988445712,0.999696700004746,0.9997666942200273
NA19346,1.010988,3.194341579703578,1.1132176267906753,5.008586417882477,1.0,1.2683894522325039,1.5393679590955063,1.0002354897233525,0.9894418329028757
NA19347,1.0222212000000002,2.6161683699456,1.0167688816385794,7.4852026948530925,1.17,1.448802002645564,0.9369987033650482,0.9987155655928954,0.9884764110846532
NA19350,1.010988,2.1422431324800004,0.9450866109044372,7.425572149275646,1.2987,1.1186625890009776,1.1663932837548014,0.9993217031473882,1.014852112593626
NA19352,0.9199990800000001,2.2223652479999996,1.1417379944562385,6.828605967234399,1.17,1.3798114310910137,1.6758410993821031,1.0002191070004331,0.9892533621861135
NA19359,1.0222212000000002,2.1227681949120005,1.2794097213567481,6.502866219374486,1.11,1.0844427180277623,1.1900851894218842,0.9996759895027424,1.0068854967778378
NA19371,1.0222212000000002,2.1422431324800004,0.9146605874073386,4.786062177747493,1.2987,1.178790585405823,1.3018084747425478,1.000865630441961,0.9945150973089191
NA19375,0.9199990800000001,1.9299487680000003,0.6367398235323266,5.48524770674579,1.0,1.1530543243546607,1.2514822566751862,1.000146860782989,0.9929109566549492
NA19376,0.7999992000000001,1.844347149057601,1.124993260715529,5.1689650173830755,1.17,1.127716153410601,1.0654346977227702,0.998817240012613,1.005491211736568
NA19380,0.9199990800000001,2.335045014403201,1.5802592395376218,4.7839243910219675,1.2987,1.4782666524694232,1.091142858856785,1.000792728042919,1.0091194914710533
NA19382,1.010988,2.1227681949120005,1.285985212791561,4.877676235434302,1.2987,1.334088209484741,0.9221554581927839,0.9995003218807132,1.0017873053295594
NA19383,0.7999992000000001,2.335045014403201,1.2695883773058911,4.953641893789693,1.11,1.1984837662764485,0.9389771469848095,0.9998433842655248,1.0016203613690797
NA19384,1.0222212000000002,1.8458853868800005,1.2408732989931612,4.107197688961772,1.17,1.1818759035540485,1.190291166545108,0.9992488012911301,1.0014152905797498
NA19385,1.0222212000000002,2.903946890639616,1.1684707189363956,6.01495264252325,1.2987,1.2049363533641806,1.1761373548338587,1.000529076911842,0.9920838788296849
NA19393,0.9199990800000001,1.5667237080000007,1.2718367722419215,5.9430437553304625,1.2987,1.1373487288876503,1.552330236268535,0.9985118384122564,1.0013580613312345
NA19397,0.9199990800000001,2.1620787170400004,1.1030080722545461,4.828633964769839,1.11,1.1054998581836415,1.2363558889450903,0.9993826706262346,1.0017873053295594
NA19428,0.9199990800000001,1.4242942800000005,0.8686904655261813,5.464335921553569,1.17,1.0844427180277623,1.0169286651482878,0.9987961052634207,1.00189900082258
NA19429,1.0222212000000002,2.1043093410432006,1.0783759530852244,5.251336719137631,1.0,1.0516400636963938,0.9801774965389757,0.9969872275350519,0.9885234636816639
NA19430,1.010988,1.9305590284800005,1.044585262672024,5.360253332571596,1.2987,1.2771439378358587,1.1257046402962068,0.9999894903552267,1.001744379663215
NA19443,0.9199990800000001,1.5523500960000005,0.9122484245505571,4.751600577569118,1.0,1.1623803541976572,1.1670889963039919,0.9991082778207371,1.0004572475057854
NA19444,1.0222212000000002,1.1772000000000002,1.1021745079329117,4.514628287113927,1.17,1.1921570764626355,1.4469331536602565,0.9993030539797799,1.0125784515406344
NA19448,0.9199990800000001,1.5667237080000007,1.3145891610783353,4.358907717938619,1.11,1.3774763655922442,1.1676093316591234,0.9988750332500623,0.9935683919037482
NA19452,0.9199990800000001,1.9305590284800005,1.3037507600891152,5.302663833957192,1.2987,1.1565158329889058,0.7247228302522488,0.9980190546672334,0.9964871345996857
NA19455,1.14885,1.5523500960000005,0.8143048334895748,4.695759117789994,1.2987,1.124456831316605,0.7620787939361746,0.9997272372065366,0.9991432242421274
NA19466,0.9199990800000001,1.6934728320000003,1.4780981325083133,4.441934300612156,1.2987,1.404978063863617,1.252509511146922,0.9996187037119134,0.998078039336344
NA19036,0.9199990800000001,1.7091531360000005,1.4111311185378534,5.036248348017837,1.17,1.3464054701277575,1.451591591275408,0.9983645288429113,0.9934122748330839
NA19038,1.010988,1.6920616046400008,1.0285450516425927,5.5673986536654825,1.11,1.2550259898177094,0.8691691637191231,0.9991528170622735,1.009377021347244
NA19313,1.010988,1.9484345750400003,1.071328178732593,4.929677641996603,1.2987,1.1624881624161683,0.7914734952868073,1.0013000543389303,1.000862276546853
NA19314,0.7999992000000001,1.9835584560000004,1.1789034932126135,4.975281366662849,1.2987,1.187069635169054,1.2601835467401952,1.0002342794391423,0.9916587925378573
NA19315,0.9199990800000001,1.6920616046400008,0.8469186967255904,5.454168514927397,1.17,1.383330640146011,1.25500460157637,1.0002680449176207,0.9906629138427876
NA19316,0.9199990800000001,1.2949200000000003,1.6340262862367794,4.930099858525417,1.11,1.3908499225397417,1.3763543020880595,0.9995821913063713,1.0097231556872022
NA19321,0.8888880000000002,3.2239188165526858,1.2790626859513232,7.568371613684793,1.2987,1.3293267412814522,1.0886823048225112,1.0002426324304878,0.9849102093357164
NA19324,1.1233199999999999,2.3802701472000005,1.4235368118134553,5.993003744464826,1.11,1.2550259898177094,0.9929197651529713,0.9986471758926537,0.9968715737554128
NA19377,0.8888880000000002,2.3802701472000005,1.109721280524172,5.168018320493446,1.11,1.009574461148538,1.2600189372287376,0.9980677192627722,1.0063534279410062
NA19379,0.9199990800000001,1.5523500960000005,1.2954170639983016,4.7951462432395635,1.2987,1.0498603651270613,1.3130496738665505,0.9978721770317578,1.0072451701578626
NA19381,0.9199990800000001,1.9474937568000004,1.2341672359300142,4.515570487749971,1.11,1.2334395427928453,1.0827656830712455,0.9993048817067371,0.9930528140468491
NA19390,0.9199990800000001,1.9308811104000005,1.1522079775217327,5.454168514927395,1.17,1.172824799547025,1.081386367246287,0.9991933375272447,1.0041323246046387
NA19391,1.010988,2.957723684910721,0.9687106019240153,4.551873970482617,1.17,1.133452485967138,1.2314564377096895,0.9992913931804781,0.9869948079481792
NA19396,1.11,1.4112273600000005,1.108128346026759,5.022234854866742,1.11,1.1842114480863164,1.1429064576328085,0.998328658249809,1.0055151527673363
NA19398,0.8888880000000002,2.1043093410432006,1.0362928140550505,4.4601707534535935,1.11,1.216522279838836,1.3320119508888522,0.9987777175963818,0.996368509867589
NA19399,0.9199990800000001,1.8032349600000002,1.4231519459334405,4.883589482501594,1.2987,1.2583432745139962,1.249434128558061,0.9986905880289457,1.0016728276176874
NA19403,1.010988,1.5539040000000004,1.3157425616654013,4.915062128261735,1.11,1.1287336416693174,0.7012218401707485,0.998626244467209,0.9990052570850823
NA19404,1.0454535,1.5523500960000005,0.8262584669206788,4.59594729706902,1.2987,1.1644587849753576,1.3373449917928082,0.9995117122512837,1.0052326929655648
NA19434,0.9199990800000001,1.3985136000000002,1.274841510775216,5.166523413189227,1.17,1.2037314170108164,1.1939813242156567,0.9994003748470595,1.0093818360871187
NA19435,0.9199990800000001,1.8458853868800005,1.3221524392079353,4.558154454997615,1.2987,1.3054148122951228,1.403270067822981,0.9995581686362373,0.9947519195461568
NA19436,0.9199990800000001,1.4114628000000005,1.2420423322590541,5.839039191891034,1.2987,1.1782807542163605,1.08248660434869,0.9991880268287688,0.9987674302388705
NA19437,1.0222212000000002,2.547321833894401,1.3115321854680722,4.921922209993756,1.0,1.2659434974572887,1.0742969398128568,1.0004581759305418,0.9823107251059298
NA19438,1.010988,1.9124037792000004,1.1516337394464395,5.478099419723052,1.2987,1.3255799435185565,1.2580957814575315,0.9997804251100956,0.9923201221248824
NA19439,0.9199990800000001,1.8628201152000006,1.0098914929192144,4.064915242878113,1.11,1.0427333827190022,1.1586567676514847,0.999140231812652,1.0019590564485386
NA19440,1.0222212000000002,1.5382378224000006,1.214248907998256,5.688289250472004,1.2987,1.2028972303046412,1.6563599239867646,0.9996818366247049,0.9896774470520412
NA19445,1.1233199999999999,1.4242942800000005,0.8957785341831792,5.056842766576978,1.2987,0.9424705574575597,1.0654450358389147,0.9990795578669768,0.9761508940106334
NA19446,0.9768000000000001,1.8628201152000006,1.0253825673378285,6.320986446655034,1.2987,1.1062358457265895,1.3581074818572052,0.9974110371599204,0.9956523385630174
NA19449,0.9199990800000001,3.194341579703578,0.9375982603355222,6.361722501149998,1.11,1.0427333827190022,1.9059040393685736,1.0028212021216873,0.9900027084986714
NA19456,0.9199990800000001,2.5706917589760008,0.8965783364458428,4.335799336857564,1.11,1.2813193294102116,1.2265924427670785,0.9990104309467064,0.9890225962966032
NA19462,1.0222212000000002,2.903946890639616,0.8714203850298067,6.2115151643172934,1.2987,1.153407804762246,1.0186694900592652,0.9997609535761505,0.9900781198769837
NA19463,0.9199990800000001,2.3369925081600003,1.259426500826053,6.452784455019007,1.2987,1.239945570714426,0.9927949695689582,0.9993066384862634,0.9824416758532598
NA19467,1.010988,2.1227681949120005,0.8886774345988068,4.742201159695368,1.17,1.2693193467838417,0.8748035652101704,1.00006909688708,0.9899414292276284
NA19468,0.8791200000000001,1.6766792264160009,1.1461901700992991,6.305843015654714,1.2987,1.1635166662172869,1.4965176295192963,0.9982573401979747,0.9807822612156405
NA19469,0.7999992000000001,2.1227681949120005,1.1630568437169695,4.930953259920351,1.11,1.084342455202501,1.1867116090121592,1.0000822748843927,0.994070032078542
NA19470,0.92092,1.3985136000000002,1.3082533550044018,4.52533388339916,1.0,1.1463048812140726,1.2499523150415754,0.9987123497339517,0.9884764110846532
NA19471,0.9199990800000001,1.5382378224000006,1.2898538823474157,6.640115660536386,1.0,1.022777224229465,1.0977744554258277,0.9982482161675823,1.0024649329642459
NA19472,1.14885,1.3066920000000004,0.9553785692254315,4.025836576005861,1.11,0.9801693797558622,1.0929874250416758,0.9985923816254069,0.9872768326501203
NA19473,0.9199990800000001,1.9835584560000004,0.8674361615277437,3.730144914644459,1.11,1.3596948842748513,1.2949936004332574,0.9987810635073401,0.9884576302112615
NA19474,1.0222212000000002,1.624536,1.3085321061276434,4.304997646905699,1.11,1.3596948842748515,1.2830311205510678,0.9994293598770407,1.0067944079674087
NA19373,0.9199990800000001,2.6641714593024006,1.5710365070559154,4.7856362199175075,1.17,1.43136547475967,1.4395411936843208,0.9974967383979056,0.9885046819142812
NA17962,0.9199990800000001,2.9577236849107202,1.165830983960149,6.835619016394543,1.2987,1.0573511404206708,1.2997717540723286,0.9966008004044958,0.999528682105191
NA17966,0.9199990800000001,2.335045014403201,1.4782089099836526,7.0438705430606205,1.2987,1.2714647463558566,1.2100725748507695,0.9973484017135603,1.0060276133913562
NA17968,0.7999992000000001,2.9305886052326406,0.9728986563324199,4.93340621117522,1.11,1.2405034445457108,1.0607351674251086,1.0010970613320245,0.993648824520539
NA17970,0.7999992000000001,2.123122343760001,0.9099403083640968,7.98843255554732,1.0,1.1176105139248886,1.514361898448995,0.9973893038102063,1.003754651108396
NA17981,0.7999992000000001,2.335045014403201,0.9174728869874496,12.417123411580517,1.2987,1.0387876795987936,1.1553537186374896,1.0004951025228148,1.005285348433057
NA17982,0.7999992000000001,3.194341579703578,0.8905206453521876,7.6166026761514285,1.2987,1.1051843787276368,1.0899148710570299,0.9992985191528105,1.00038578839721
